id,longitude,latitude
284,52.262223,23.288933
286,53.039031,23.729704
2335,54.767144,23.416207
2338,53.791648,23.106350
290,54.881359,24.874910
291,52.743159,23.803128
2341,55.087318,24.656887
294,54.547400,23.913555
4390,54.698971,24.433988
2343,54.506308,22.754620
298,53.847603,22.918645
4395,54.275427,23.439055
2350,55.460964,24.452631
4401,55.014672,24.907745
307,52.763873,23.029002
2356,55.662635,24.214508
2357,56.262322,24.977000
4405,51.780361,23.909046
312,55.143619,22.682067
2362,52.379893,23.594634
2364,52.042299,23.587124
2367,54.316847,23.016848
322,56.029614,25.048873
323,55.436837,24.573528
326,54.300260,23.505892
4425,52.364235,23.357825
2377,53.247423,23.878177
331,52.826800,23.652430
335,51.765593,24.156905
336,52.767855,23.460976
339,55.910746,25.004849
4435,52.503728,23.152083
4436,55.159430,24.834173
4437,55.697611,25.141488
2389,56.351125,25.232839
2390,53.684686,23.920555
2391,53.686509,23.391026
344,53.756409,23.449534
4442,53.477892,23.720111
2396,55.525320,25.128734
348,54.280367,22.732527
2397,56.290025,25.330464
350,52.433252,23.527845
355,53.723655,23.724554
2406,55.232938,23.725917
4454,55.521386,25.230847
358,54.929433,22.720730
359,55.207166,23.542882
2409,53.842223,24.215649
362,54.278140,23.789277
2413,54.292297,23.057264
4461,54.861385,23.857946
366,54.477057,23.538785
2416,52.373263,23.360999
2417,52.660594,23.206821
2418,55.036497,23.609439
371,55.186042,23.632421
372,56.019658,25.739386
375,53.560114,23.818277
4472,54.235153,24.089746
2424,54.727414,24.326300
2425,55.239205,23.762004
4475,55.627262,25.326523
379,56.125661,25.514461
4476,52.908268,23.341526
4477,52.684223,23.323727
2429,53.345784,23.946249
381,55.132616,23.941583
2432,54.318290,22.867390
4484,56.088204,25.110835
391,51.767829,24.062390
4487,54.674348,24.222706
2439,52.155536,23.517022
4488,55.338558,24.820245
393,52.495586,23.689611
4490,54.526992,23.084352
2443,53.360380,23.550126
396,55.814522,25.618064
400,55.447501,24.542986
2448,52.741822,23.921238
4497,54.008404,23.445139
4498,52.524530,23.353164
402,54.824317,23.928478
4499,55.520241,24.583204
4500,55.403715,24.611324
404,53.824018,23.030276
405,53.402767,24.337010
407,55.236726,23.855281
2456,53.722605,23.232148
2458,54.802620,22.709410
2459,54.480503,23.434033
4508,53.965822,22.904146
2461,54.735395,24.389713
2463,54.367910,23.816071
4513,55.341027,23.521329
2465,52.303908,23.550500
4515,53.587012,23.585322
420,55.529178,25.467320
4519,54.866181,24.687576
4521,52.683150,23.035767
2474,55.342922,24.582021
2476,53.779009,22.793535
429,56.001738,25.102362
430,52.109868,23.858151
2478,55.433272,24.377807
4527,53.202274,24.001020
4528,55.069119,23.667819
2481,54.840743,22.964897
4530,56.286845,25.043679
4533,56.112502,25.877439
2485,55.645872,25.430619
4534,55.699346,24.243206
4535,55.604763,25.300064
439,55.381655,25.339481
4536,52.828628,23.010829
4537,52.855287,23.211177
2490,55.780722,24.366272
4538,55.722762,25.552531
2491,54.279228,23.416982
2493,56.176823,26.024091
4542,56.174962,25.154988
4547,55.003738,23.665715
457,55.703367,25.348736
458,56.178479,24.876196
2507,56.073182,25.611265
4562,55.746518,25.067042
2517,54.818964,23.406122
469,54.124518,23.732612
2519,53.913699,23.680748
2520,55.780230,24.403078
4568,53.084221,22.988020
4569,55.019343,23.915016
474,53.305131,22.867752
2529,52.163661,23.894790
4578,54.128140,23.423358
483,54.139735,23.655100
4582,55.085923,23.516874
487,54.422231,23.784590
2537,54.970676,24.849713
4587,52.655336,22.976967
493,55.233566,24.096878
494,52.948388,22.898440
4593,55.260497,24.151667
499,54.526043,23.646678
502,55.236867,23.269082
4599,54.274563,22.821277
505,55.025198,24.245265
4601,52.907886,23.335936
2555,54.860958,24.135848
508,54.333525,23.642207
2557,53.248030,23.776166
515,55.322248,25.011224
4612,55.082663,23.814309
516,52.953255,23.734610
2566,53.808443,24.225658
4615,53.011401,24.042479
4619,52.989312,24.028487
2573,55.142040,23.029111
526,52.608467,23.710596
2574,55.813387,24.988050
2575,54.435991,23.593991
2576,53.972472,23.065520
528,55.039942,24.078083
530,52.220989,23.809451
2583,54.957768,24.243590
536,55.018062,23.871315
537,54.805332,22.665888
2586,52.979016,23.797461
539,54.416609,23.511123
4635,54.972043,24.562570
4637,52.443923,23.418126
543,53.202512,23.363514
2592,53.068478,23.988818
2597,54.971611,24.554499
549,55.766160,24.927781
4646,53.869512,22.850407
551,55.653015,24.253098
553,53.226876,23.151046
4651,55.136633,23.550980
556,54.424623,22.846640
2604,53.795983,23.100616
4654,52.498450,23.326934
2607,53.332404,23.093302
562,55.243554,24.190658
2612,55.141659,23.834950
2616,55.074073,22.894897
568,55.734210,24.621947
4664,53.986571,23.644727
2625,54.639338,23.942433
4675,55.472929,24.386132
582,54.998092,24.253406
2630,53.924206,22.789881
2631,52.511474,23.738561
2633,55.764832,24.851665
4682,54.360034,24.160019
588,54.934989,24.531090
2637,54.348823,23.987239
2638,53.607255,22.963217
4687,55.351276,24.894888
2641,55.897429,25.750071
4690,53.146677,23.388479
2643,53.748009,23.729398
4692,52.312879,23.768273
597,52.759445,23.798836
601,54.954905,24.150515
2649,53.260982,24.006922
4699,54.433428,23.203029
4700,53.942460,23.208332
2652,54.481880,24.513790
4702,54.729954,23.541392
2657,53.508877,23.208545
4706,53.838532,23.990556
4707,56.093297,24.852301
613,55.141229,24.416864
2662,54.140202,23.351708
2663,54.737679,23.542723
4713,55.053292,24.454320
4714,55.882255,25.595359
2666,52.834204,22.939588
618,53.682724,24.187473
619,54.753042,23.754188
4717,53.739455,23.953048
622,55.320136,24.507562
2670,55.998948,25.759675
2671,52.594169,23.648930
2674,52.770452,23.898404
630,52.864142,23.552940
2683,51.986959,23.676582
4732,55.605439,24.046664
637,53.975166,24.023090
4734,53.738236,23.226783
638,54.592508,24.246495
4736,52.891493,23.990688
642,54.101756,23.745087
643,53.822462,24.176299
644,55.687364,25.398215
4741,55.490412,24.758304
2693,52.485713,23.918971
646,55.054785,24.827220
4743,54.733332,23.709663
648,54.298822,22.756138
2697,54.976840,23.552888
2698,54.981403,24.828167
4746,54.651812,23.303952
650,56.013811,25.128702
4747,55.836100,24.979807
651,52.977101,23.772695
2700,55.473332,25.350264
4749,55.558569,25.103366
4750,55.928660,25.696109
656,54.613400,24.519445
4753,52.356175,23.884191
2708,55.058159,22.937640
2712,54.315104,23.123798
4763,54.692402,24.239811
2723,52.642099,22.945759
677,52.520537,23.027105
4774,53.884571,23.555918
2726,55.303534,23.480451
4776,56.109167,25.922854
2728,55.331397,23.441969
4778,53.975652,23.244642
683,54.695453,22.945724
2732,52.992093,22.892808
4781,53.276714,23.949584
2739,55.661418,24.648589
2741,52.646570,24.069714
693,53.506892,23.331542
695,54.973379,22.814717
697,54.290788,23.259875
2745,52.651851,24.075620
2748,51.957670,23.712270
701,55.743330,24.325555
4798,53.305830,23.613786
2753,53.607331,23.217160
4801,54.492963,23.147814
2756,55.789723,25.678988
4805,55.281079,23.280840
710,52.582881,24.124287
712,54.637983,23.321373
4812,52.648643,23.621569
4813,54.443150,23.877812
2765,53.671799,23.925958
4814,55.717315,25.001672
2768,55.717661,25.222876
723,56.087737,25.395758
4821,53.521994,23.134058
2777,55.396035,23.593434
733,55.419855,23.819023
4830,54.308723,23.346232
735,55.255461,24.142739
4833,54.823917,22.765201
2789,54.566243,23.887141
745,53.726189,24.003344
4841,52.795911,23.083808
748,53.368053,23.391893
750,53.592409,23.565216
752,55.007595,24.310087
2801,54.636873,24.320511
2802,53.966731,23.679441
754,55.340812,25.159899
4856,54.343779,23.696209
762,53.067959,23.606795
2810,56.172119,25.354307
2811,53.303893,23.757471
4859,54.161531,22.838986
4862,51.879890,23.788635
2817,52.977612,23.309103
2820,54.848147,23.186181
774,55.381625,24.608468
2827,53.150809,23.878334
780,54.232687,23.829911
4877,55.159602,22.684059
786,54.757006,23.850298
2836,54.275639,23.709359
2837,53.960696,22.813167
791,54.095874,23.193900
4888,52.262631,23.517200
2846,53.804644,23.450922
798,53.458874,23.751778
4898,55.251728,23.588041
802,56.051956,25.221736
4899,54.085491,22.818389
2852,53.977030,23.869412
2853,52.664769,23.806203
4902,54.232333,22.888998
808,55.118811,22.674993
2860,53.220362,23.498895
4910,54.669889,24.289421
817,52.422417,23.525495
4914,52.498225,23.057963
2866,56.094718,24.760287
2867,53.856226,23.957368
819,53.290186,23.861253
4916,54.873656,22.678162
2869,53.691369,23.242447
2871,52.455296,23.810730
2872,52.971613,23.829087
827,55.348426,24.126988
2878,55.272424,23.543959
830,51.996417,23.641652
832,55.406190,24.892831
4929,55.925865,25.090825
2884,52.791700,23.085268
838,55.067866,23.610194
839,55.782427,25.110643
2887,53.914186,23.701760
2888,54.370519,23.300475
844,56.065270,25.011737
845,53.138385,23.187667
4942,54.065888,23.954541
2895,53.891348,23.982207
2898,55.171692,24.052754
4948,54.114904,23.853816
858,55.032910,23.012587
4955,55.483807,25.155591
2908,54.772956,24.501651
4956,53.424112,23.309877
2909,54.528906,23.150396
4957,53.392081,23.131945
2910,55.388277,23.743118
4959,53.359974,23.961534
866,54.832378,22.660140
868,56.032139,24.957412
2917,56.035129,25.077378
2919,52.755751,23.391612
4968,53.410767,22.919272
872,55.068252,24.511958
874,55.463732,24.723040
2930,53.471436,23.965814
884,53.174571,23.980449
4981,53.595810,23.757514
2934,54.978835,23.943261
4982,54.215079,23.899886
2936,54.177698,23.203055
4989,54.711291,23.761114
4991,55.701210,24.388336
2951,56.250370,25.085929
4999,54.128080,22.743995
905,56.147868,24.961992
907,53.961241,23.072990
2957,54.237278,22.910008
2962,53.767268,24.030749
2963,53.276709,22.993474
916,55.739224,25.516878
2971,52.660950,24.013165
2974,54.590824,24.496999
927,52.634885,23.058208
2976,53.007943,23.524192
930,55.335523,25.264799
931,55.647446,25.390140
2983,56.145546,25.984966
935,54.338937,23.452178
2986,55.282699,23.548125
2987,52.476319,23.766820
939,55.312725,23.650618
943,52.595292,23.375256
945,56.349077,25.422355
2994,54.116235,22.783522
2995,54.422074,24.039821
949,52.697356,23.471343
2999,52.971275,23.131421
952,52.611127,24.335979
3001,53.169790,23.221209
3003,56.254805,25.212216
961,53.244143,23.771476
3011,53.033158,23.852374
964,52.389292,23.351583
967,52.199435,23.556720
3015,53.685372,24.203198
968,54.179005,22.904197
3018,54.662085,23.927681
971,54.238487,23.638502
972,52.035368,23.734274
3021,55.040948,24.734470
3022,53.519463,23.658115
3023,55.135080,23.498565
3025,56.100145,25.657618
977,53.553993,23.989165
3026,55.256447,24.950921
3030,53.506880,23.001831
984,53.061513,23.364928
3033,53.155495,23.214481
986,54.912105,23.349123
988,52.319876,23.232006
992,52.320131,23.990058
3042,53.032200,23.802090
1000,54.140197,24.314392
1001,52.587115,24.035952
3051,54.357376,23.435274
1006,55.640706,24.983746
3054,52.488883,23.068886
3060,56.018204,25.129154
1015,55.699100,25.464944
1023,54.442065,24.082894
1025,55.723387,25.127814
1026,52.618988,24.101213
3075,56.026638,25.092230
3077,52.664182,24.013176
3080,54.598152,22.810227
1033,52.305291,23.456502
3082,55.525235,25.294167
1036,55.540310,24.306478
3084,52.459356,23.815802
1042,54.425317,24.462615
1043,53.257189,23.930464
1044,53.987649,23.342499
3094,52.731753,24.034564
1048,52.210398,23.470769
1056,54.975702,24.908026
3108,54.826831,23.381343
1060,53.873546,23.225929
1062,54.001022,24.032899
1071,55.196878,24.542403
3120,52.359712,23.480064
3122,54.980162,23.303147
1074,54.756366,23.771040
3123,54.786550,24.829220
3126,54.923190,23.634177
3128,55.200641,24.842068
1082,53.084994,23.640626
1083,55.159225,24.423524
1094,56.160253,24.941043
1095,52.397012,23.609280
3148,55.147839,24.538995
3150,56.239800,25.586804
3151,54.545427,24.177490
3152,53.863366,23.146761
1105,53.051298,23.316977
1106,54.364741,22.988157
1107,55.397326,23.632620
3156,53.439558,23.451489
3157,52.123053,23.772439
1111,53.658492,23.768189
3159,52.440352,23.293974
1120,53.970611,24.012037
1121,54.577692,23.571567
1123,53.727249,23.603935
3174,54.745167,23.935446
3175,56.340225,25.358593
3177,55.952642,25.198839
1130,52.647318,23.578322
3180,55.525118,24.635405
3182,54.972992,24.292664
3190,52.951812,23.209429
3191,54.389670,23.534155
3192,53.171285,23.515996
3195,53.015034,23.207785
3199,55.412598,24.320339
3207,54.583503,23.813350
1160,53.199404,23.133287
1164,56.135188,24.903193
3212,55.317297,24.192892
1168,53.998396,23.531957
3216,55.004107,23.563407
1172,55.001225,24.355207
3222,55.755084,24.662104
3225,53.480581,23.131012
1179,54.579854,23.491896
1185,56.054750,25.156466
3233,54.155297,23.549543
3237,54.510771,22.725119
1191,54.299002,23.268192
3240,53.987778,23.689983
1194,53.988225,22.966667
3247,53.574364,23.739319
1203,55.177356,23.828681
3251,53.199785,24.126276
1205,55.251768,24.981388
1206,54.448092,23.962151
1211,52.871702,23.010316
1212,55.483160,24.844382
3261,52.094799,23.569207
1216,53.120327,23.316134
3268,53.779671,23.049212
3270,52.261326,23.704949
3272,53.966129,23.750350
3277,54.687330,23.910109
1231,54.773337,23.665608
3281,54.778999,22.985446
3285,54.923305,24.835669
1238,55.139991,24.137291
1241,55.919043,25.688967
3290,55.094705,23.918319
1242,53.254578,23.104580
3291,53.265798,23.525172
1245,56.065450,25.936793
3294,52.360478,23.774298
3295,52.450437,23.923400
1250,54.835404,23.701289
1251,53.484894,23.971132
3303,54.644292,24.180465
1257,52.980240,23.312351
3308,54.930018,24.048361
1270,52.676024,23.923017
3321,52.651375,24.057154
1274,54.180832,22.846913
3330,51.966606,23.933365
1284,52.016685,23.694813
3336,53.314218,23.294700
3337,54.660358,23.006406
1290,52.316928,23.313466
3347,54.918392,23.581217
3349,54.711210,22.830063
3355,54.231156,23.586213
3358,54.888957,24.554029
1311,55.363988,24.560938
3363,55.738715,24.737000
3364,54.300052,24.347807
1317,55.500331,24.212345
1320,53.604362,23.331016
1321,55.691531,24.672398
3370,53.742049,23.352953
1323,52.851632,22.932252
1330,52.188230,23.800736
1333,53.321876,23.685643
3385,52.958838,23.145540
1338,55.959683,25.614196
3388,55.642580,24.472362
3390,55.057013,24.635869
1344,54.724479,24.080010
1346,55.927598,24.075188
3396,56.190139,25.315665
1348,54.901543,24.799676
3400,54.903549,22.793470
3401,54.879742,23.624353
1353,55.383010,23.792041
1360,55.706391,25.528727
3409,55.918248,25.148992
1364,55.752932,24.827255
1370,55.492092,24.684663
3419,55.082295,23.814629
1374,55.148580,24.006329
3422,53.203731,22.964022
1375,56.372800,24.978594
3426,52.574679,23.219236
3428,54.057892,23.161417
3430,53.322084,23.188817
3431,56.045203,25.068166
1384,53.637431,23.002546
3433,53.083038,23.107203
3434,55.924115,25.324124
1388,53.643851,22.994407
1389,54.209245,23.257485
1391,55.152980,25.058424
3441,53.760505,23.027486
1393,55.279864,24.015386
3449,54.963830,23.010940
3451,53.277449,23.825382
1405,56.275654,25.484380
1407,53.568242,23.004311
1408,53.718684,24.051007
3460,54.841320,24.392589
1412,54.878488,22.739272
3463,52.511176,23.362747
3465,53.943183,23.070324
1418,55.109760,23.439496
3468,52.968921,24.016620
3475,52.752834,23.889313
1428,54.857241,23.683561
3477,54.825757,22.683725
1431,53.505150,24.027167
3479,52.856829,23.904441
3481,55.547752,24.413256
1433,54.391226,23.719467
1434,51.785531,23.925960
3493,54.924989,24.588199
1445,55.418603,24.900360
3494,52.152309,23.784021
3495,54.016063,23.743987
3497,54.132576,22.997201
3504,54.312932,23.215171
1456,52.903385,23.038022
3505,54.944604,23.655272
3509,53.870790,23.447036
1463,52.919402,23.689996
1470,52.848612,23.432213
1471,55.396359,24.751055
1475,54.709986,22.771075
1477,53.225612,22.982707
1489,55.492213,25.376563
1491,55.268832,23.673346
1492,54.163510,23.187874
1501,53.100615,23.528152
3553,54.268396,24.180619
1507,54.195523,23.580148
3558,53.796965,23.702816
3559,54.912785,24.279112
1512,55.805944,25.234240
3565,51.750932,24.069650
1517,52.939399,23.050035
3569,55.365116,24.668944
1521,55.100801,23.166179
3570,54.799818,23.772432
1536,55.369852,25.068212
1538,55.589904,24.586587
1541,55.355621,24.293022
1542,52.384899,23.390307
1546,53.608336,23.327927
3595,54.592075,23.889527
1548,54.348151,23.478714
1550,53.799081,23.902377
1552,54.326268,23.831064
3601,53.249562,22.950179
3602,54.492729,22.853048
3604,53.736756,23.695348
1557,54.863994,22.696527
3607,53.731096,23.592117
1562,53.840848,23.099666
1569,52.300085,23.991464
1571,54.763639,23.154611
1576,55.027449,22.729045
3624,55.928076,25.078078
1577,55.113443,25.014261
3625,55.380950,24.958217
1579,54.229005,24.015438
3632,55.644642,24.088846
1590,54.545328,24.156905
1591,55.796598,24.630624
3642,55.639083,24.594615
3650,55.661399,25.489805
3653,51.702684,23.966079
1605,53.592702,23.750950
1607,55.612483,24.778236
1608,54.530831,23.606595
3657,55.715506,24.882289
3660,55.444937,24.201131
1624,53.425262,22.972517
3675,55.717780,24.226259
3682,53.698164,23.858111
1636,54.493147,23.597754
1638,53.783985,23.894936
1639,55.647869,24.170012
3687,54.236341,23.057360
3688,52.890666,23.960393
3693,55.185302,24.961044
1647,54.485841,24.386547
1650,55.890139,25.701313
3700,54.344855,23.108164
1652,53.281544,23.270993
3706,53.259368,23.922416
1661,53.209966,23.347044
3711,54.409172,23.518552
1670,56.302128,24.943861
3719,55.276649,24.646816
1676,54.808229,24.038369
1678,54.962014,23.028232
3730,52.787314,23.675154
3731,52.885498,23.049982
3733,53.150498,23.159018
1687,52.959593,23.108892
3736,53.661260,23.250136
1689,54.795813,24.520896
1692,52.865128,23.885862
3740,54.625873,23.414473
3743,55.165049,24.021418
1700,55.440799,23.883756
1702,52.378962,23.868445
3751,55.307611,24.112543
1709,53.199226,23.699042
3758,54.462668,23.277626
3761,54.042900,23.830880
1714,52.998066,23.162383
1716,54.612968,24.115135
3769,55.577086,24.541275
1721,55.413547,24.331101
1724,54.990424,23.149158
3773,54.915170,22.794079
3778,56.275523,25.225354
1731,55.948275,25.380546
1732,52.152637,23.634190
1735,54.374703,23.115132
1744,55.733029,24.954364
3793,52.548416,23.286649
1751,54.399466,24.082249
1763,54.567187,24.127203
1767,52.467446,23.779954
3816,52.545701,22.983449
1783,55.801681,24.215465
1784,53.148884,24.005773
1786,53.779609,23.095224
3840,56.090630,24.924215
3841,52.121203,23.855136
1800,54.639659,22.733787
3849,54.994051,24.927971
3850,52.815071,23.487497
3860,52.172892,23.407364
3862,55.560598,24.792960
1815,53.254622,22.909096
3864,53.048068,23.853108
1819,53.537896,22.855812
3870,54.762021,24.119493
1822,54.064467,23.923982
1823,53.855560,23.932563
3872,53.916427,23.222852
3874,54.354715,23.015754
1830,54.293145,22.804619
3880,51.969322,23.880487
1835,54.281325,23.282632
3885,55.836821,25.594699
1838,52.332411,23.628395
3893,52.947716,23.669257
1845,56.186715,25.511019
1846,53.095496,23.192714
1851,55.363795,24.229223
3899,55.970510,25.581237
1854,53.738731,23.583608
3902,52.989496,23.440238
1855,52.826031,23.555857
3906,55.025907,23.865407
1860,54.576726,23.701262
3917,55.282554,24.623043
3919,54.793494,22.931440
3929,52.118293,23.661778
3932,54.940609,23.724667
1889,53.538305,23.239935
1892,55.318793,25.282796
3942,55.442926,23.643744
3944,51.589500,24.267075
1896,55.616335,24.441016
3951,54.885783,23.510928
1905,52.587386,23.126645
3956,52.925381,23.443043
1912,56.052254,25.495891
3961,55.432362,25.202048
3965,56.190559,24.918744
3967,54.977213,24.626357
1920,55.430215,24.915922
1923,53.588359,23.265372
3974,55.648316,25.324581
3977,53.776593,23.168509
1929,55.812393,25.543140
1930,54.573373,23.233772
1933,54.706478,23.457390
1942,53.439802,23.151395
1944,53.065111,23.850095
1945,55.768616,24.985132
3994,54.582166,23.626831
1947,52.852117,23.021738
1954,54.270106,23.157448
4005,52.329240,23.857708
1968,52.668084,23.874865
1970,52.431958,23.267769
4018,54.745197,23.633129
4019,55.518233,24.588931
1971,55.440766,24.762947
1975,54.258803,23.785616
4026,55.749708,25.102406
4030,54.678401,24.528430
1983,55.730574,24.537422
1984,55.343958,23.370027
1985,54.973258,24.184067
4035,52.312754,23.572892
1991,55.472488,25.212115
4039,53.818207,22.783359
4040,52.586666,23.019913
1992,54.174450,23.494106
1993,52.990952,23.369308
1996,52.711900,23.193515
4047,52.888220,23.387084
2001,55.507901,24.828703
2002,56.105731,25.299328
2007,54.473034,23.417022
2008,53.341762,22.995355
2011,53.087256,23.766255
2012,53.768577,23.354038
4066,52.044420,23.956118
2019,54.854187,24.847667
4069,52.877171,23.120077
2023,54.269238,23.186084
4072,54.285181,23.567774
2024,51.933263,23.814780
2027,54.098247,23.995890
4076,52.004695,24.251769
2035,55.478349,25.281058
2037,54.046571,23.198972
2040,55.140328,23.649735
4088,53.205110,23.543246
4089,54.836271,23.905075
4091,56.094218,25.064167
2044,55.871920,24.163010
