id,longitude,latitude
3262,54.306897,23.955613
691,53.864993,23.843797
3928,53.093971,23.363116
1715,56.345763,25.388301
2652,54.223762,22.763010
4278,55.681782,24.258154
3945,51.618143,24.336086
919,54.882587,24.650040
2349,52.926794,23.298001
2539,53.221549,23.718466
807,52.487425,24.083677
1005,55.519041,24.465327
1502,55.824311,25.698044
4832,53.307657,23.127760
4704,54.094777,23.204479
2345,55.639499,24.658672
4756,52.222871,23.596629
2094,54.680129,22.909347
7,55.591174,24.873860
1260,56.013018,25.852552
1070,56.247707,25.435062
1197,51.757852,23.965250
4018,54.381504,24.020642
3538,54.132622,23.489371
2637,54.575738,22.999834
2135,54.857866,23.699122
1119,56.115613,25.706755
3665,52.554962,23.878657
3498,53.381269,23.178131
1350,55.552871,24.180435
3486,52.033451,23.771772
2625,53.208046,24.059626
1482,53.290962,23.256434
4609,54.562244,22.719070
3995,55.095800,24.198058
2719,54.971376,23.174660
896,51.779137,24.244235
4249,56.151653,25.747982
3964,53.949189,23.685459
4635,54.505571,23.878297
3063,55.140348,24.897106
3979,52.313999,23.454934
4065,55.419889,25.262762
2570,53.123452,22.974331
1066,54.868037,23.734364
2598,54.827877,23.152330
3044,53.069961,23.877179
2030,54.476364,24.259140
3987,54.859763,24.789312
27,52.926287,23.351838
2518,53.356206,23.600633
2840,53.528232,23.939446
4820,52.602142,23.038124
3261,53.936875,22.839730
3586,53.859527,23.216489
488,54.449972,24.422222
4421,54.786186,22.904652
2606,54.770586,23.212222
1395,55.125635,24.285151
2971,54.088427,23.894527
2106,55.268975,24.302271
4929,54.038444,22.930212
4254,55.714891,24.805928
3667,55.116943,24.705979
4880,55.701367,24.544112
2566,55.943245,25.389235
1475,55.656974,25.105856
21,55.161635,22.878121
4789,55.499641,24.937781
4263,53.229838,23.771007
766,55.677789,24.222289
692,54.141360,23.360111
1585,53.962324,23.407567
4722,55.594732,24.553203
948,52.806437,24.073384
987,53.149805,24.120100
3964,53.949189,23.685459
3343,54.972227,22.913798
540,55.002331,23.165146
2367,54.766882,23.030575
3277,55.207126,25.111748
1161,55.679709,24.392089
2907,54.889534,22.811549
370,54.927829,23.277586
525,52.243979,23.764970
4761,54.435618,22.999881
2564,53.091873,23.793259
1828,54.454778,23.470655
2022,54.850537,24.216550
4150,54.995938,22.701633
418,54.245775,23.527632
3996,54.931133,24.257176
787,53.432031,22.942408
2481,54.901561,24.478219
4019,54.851580,23.791910
2509,53.959606,23.104580
4245,55.968974,25.165191
4189,55.827154,25.230707
1116,52.726985,23.096353
2532,52.850944,23.749166
1430,55.869986,24.176981
2276,53.456013,23.214649
3067,54.659776,23.342202
4525,56.141954,24.962363
2198,55.200825,24.192453
1732,54.885982,24.219730
141,55.559103,24.871974
4877,52.283943,23.270149
4512,55.414344,25.085647
4512,55.414344,25.085647
4652,55.231753,24.746684
2689,55.423522,24.772655
2481,54.901561,24.478219
4187,55.775726,25.606947
2828,54.467886,23.165318
238,53.751848,23.021291
1092,54.973046,23.309016
1319,53.077203,23.351087
3178,53.813483,23.046793
3362,56.064030,25.020913
1628,55.175209,25.060116
364,56.205997,24.944131
4913,55.185217,22.704168
4080,56.180456,25.553119
3423,55.517526,24.310673
2356,55.530789,24.738931
2323,54.899727,24.507261
4001,53.696747,22.875164
3987,54.859763,24.789312
4018,54.381504,24.020642
4761,54.435618,22.999881
4869,54.038462,23.146783
3009,52.473447,24.078422
1499,55.266300,24.356161
3519,54.862468,23.675436
4714,53.250171,23.667997
2643,54.934933,23.661575
4917,52.927778,23.070185
3223,51.727686,24.568409
3651,54.947627,24.001050
514,53.560955,22.999438
2085,54.426861,23.181849
832,53.289649,23.283916
2073,54.818377,23.107988
3544,54.279345,23.623814
2541,55.170059,24.186806
2098,56.230725,25.070682
3943,54.584440,23.381802
4935,53.804929,23.836370
769,55.980747,25.439886
3161,53.958797,23.010168
7,55.591174,24.873860
4868,53.771056,23.443075
1490,55.481570,25.125869
2476,52.588744,23.827036
3202,52.576996,23.227866
4996,53.704567,23.577426
4636,52.723789,23.935309
289,52.019996,23.843468
4333,52.438351,23.427592
4249,56.151653,25.747982
4386,52.975137,23.553984
4951,55.289492,24.440443
2743,55.643752,24.850622
3360,55.369066,24.487231
1578,53.916087,23.250283
3511,54.928540,23.840383
1462,55.082002,22.952521
139,55.819480,24.132102
4450,55.514072,25.263468
3127,54.568834,24.437872
3098,52.202577,23.661823
1422,52.721675,22.958332
1681,53.078477,23.345119
2076,54.981517,23.906494
2833,52.435308,23.496446
912,55.617493,25.285454
91,52.704906,23.675538
3668,54.399519,22.714135
362,52.943776,23.499025
3568,52.352572,23.183705
1172,53.945747,22.956547
2990,52.247356,23.590594
2725,55.184714,23.610372
2177,55.254092,23.576749
2406,56.022725,25.291952
2670,52.361492,23.930036
2767,55.136181,24.524514
900,55.435655,24.871185
4382,53.640759,23.945847
2545,54.901266,24.820464
107,55.754705,24.964333
2968,53.865385,23.297811
1664,54.397788,22.972062
4617,55.712351,24.888324
1612,53.687741,23.268232
2665,55.647160,24.389908
643,53.305953,22.958524
941,53.050370,24.044358
3263,55.431413,24.442336
1138,54.960319,23.892094
1502,55.824311,25.698044
1913,53.541376,23.462593
3101,54.288597,22.770949
968,53.696087,23.930710
338,55.077282,23.703508
85,55.278266,24.647109
3479,54.454434,23.568582
1324,56.040296,25.943013
2050,53.332340,23.368284
4100,54.733004,24.474113
194,53.536027,23.159500
2980,56.326991,25.085523
356,55.304948,24.543709
4180,54.863005,23.676959
1730,52.979500,23.207551
272,55.975654,25.204843
3860,55.044094,23.226824
1597,53.695944,23.691598
1490,55.481570,25.125869
3540,55.429370,23.905715
2398,55.530161,25.270469
4495,54.314453,23.741587
1161,55.679709,24.392089
1767,54.056822,23.815436
0,53.729294,23.387690
900,55.435655,24.871185
3856,55.467822,24.010422
3582,52.936561,23.138786
4154,55.668780,25.210968
631,54.125382,22.852858
2088,55.418887,24.754396
4869,54.038462,23.146783
4222,53.350172,22.907657
1168,53.339837,23.658512
4577,53.976237,23.474068
4995,53.056958,23.553130
242,55.337296,25.303728
2150,54.623212,22.919330
3069,52.791148,23.698604
1577,53.700837,23.469768
1988,52.205076,23.586543
3687,52.879300,23.534878
1844,54.448131,23.677394
2352,55.655999,25.589067
3821,53.539381,23.480774
847,54.096721,23.499167
3712,54.768767,24.294654
3508,52.799170,22.904661
2158,55.479489,23.818758
1218,53.656024,23.726674
1824,55.660396,24.470641
4904,53.960997,23.232844
4687,55.226492,23.482236
2583,53.339544,24.082212
4625,55.230510,25.081037
4623,55.207122,24.491129
4367,54.474405,23.408266
4524,55.743337,25.138342
3696,53.022470,23.807086
4428,53.564345,23.951037
2325,55.156026,23.669396
1352,52.196468,23.613990
5,54.904800,24.652594
479,56.001757,25.341930
645,54.328682,23.293924
3617,53.588034,23.707285
2602,54.959645,24.649246
1597,53.695944,23.691598
3678,51.924878,23.881423
4371,54.694507,22.702885
4089,55.379727,23.911573
1754,52.942272,23.170015
4488,54.465337,23.281234
3569,55.028999,23.024385
4891,54.727657,23.947032
4246,54.543362,23.016432
1475,55.656974,25.105856
3675,54.815775,24.429944
60,56.168928,25.093972
1513,55.356413,23.665534
4538,53.921687,23.473151
2828,54.467886,23.165318
2668,55.235387,23.169434
2484,56.015781,25.634833
1454,54.967630,24.091244
3022,55.205988,24.746241
3953,55.403852,23.997613
3886,54.061894,23.911135
560,54.888700,23.329995
180,54.195384,24.159398
1560,54.735961,23.841735
1775,55.164184,24.385311
806,55.089586,23.725351
3196,53.353518,23.291047
4322,52.450607,23.775935
4861,55.326292,24.839493
1439,54.026362,22.877402
1408,55.599083,24.038477
515,54.231211,23.011507
2264,53.965872,23.999231
1689,55.834988,25.283502
1008,53.233953,22.859579
3614,53.127767,24.114548
3180,54.511303,24.050517
775,54.676875,22.758081
869,54.493600,22.920594
4996,53.704567,23.577426
3915,54.921649,23.485711
3265,53.976653,24.089475
4724,52.332583,23.380029
4923,53.020212,23.628850
172,54.259934,23.458165
1907,53.826649,23.020963
2437,55.866693,25.289655
731,54.472412,23.468593
4292,52.988513,23.788267
3719,54.757845,22.907445
935,56.144233,25.289234
2964,55.899448,25.370844
1375,55.881695,25.702955
1807,54.141025,22.910052
2881,53.816614,23.832470
3091,55.449485,23.750874
627,55.146398,23.478420
2946,54.878475,24.089352
2104,53.124214,22.920963
507,54.686177,23.466981
1778,56.068794,25.943087
528,55.142009,24.239921
200,53.682583,22.963053
344,54.993783,22.916336
1290,52.603309,24.004396
2601,52.719016,23.356746
3273,53.456417,23.365954
3399,55.829580,25.245645
362,52.943776,23.499025
3111,52.610619,23.664182
1096,54.632561,24.274196
2338,53.227282,23.541597
4667,54.740290,24.245981
404,51.828906,23.829322
3014,54.335374,23.593217
607,54.928636,24.488377
4544,54.200344,23.595192
509,55.446442,25.116667
3953,55.403852,23.997613
3584,52.820822,23.121792
1276,54.098462,22.946559
422,54.641145,24.380593
3781,55.178420,24.335343
1205,52.745518,23.700779
55,53.771174,23.138777
1512,55.128615,23.323011
319,54.487869,23.222071
309,55.497856,25.102997
4020,53.825942,22.912848
29,54.755669,24.763247
4190,54.827560,23.814280
3636,54.284387,23.834929
4378,54.140562,24.145992
1772,53.673951,23.012910
3454,52.017976,23.733232
4486,56.273159,25.514893
2533,52.327702,23.286932
608,55.931892,25.513985
202,53.005596,23.285712
1378,54.901487,24.489957
3729,55.401613,25.001419
4867,52.710735,23.117383
4782,55.664632,24.812282
3250,54.941138,23.867386
586,55.104452,23.399207
3600,52.612700,23.710240
2174,55.899005,25.089756
2014,55.074522,24.427065
2714,56.067866,24.974855
149,54.905722,24.042652
2934,56.088549,25.971101
552,53.973885,24.037968
720,54.678925,24.142654
975,54.961958,24.369189
1550,55.632689,24.645413
1098,53.191485,23.470655
3505,53.547105,23.340825
4776,55.793313,25.201190
786,55.705483,24.956694
1339,53.076319,23.482662
2902,55.124904,24.127109
3491,55.747620,24.410739
884,52.813066,23.713244
4913,55.185217,22.704168
4546,52.013378,23.903919
1896,54.794588,24.374418
1294,53.494928,22.847231
185,55.349727,23.599005
4438,54.434473,23.505088
1115,55.294371,23.552518
1800,52.673510,23.538885
2202,52.676043,24.013943
4467,53.988972,23.474070
2183,52.288665,23.904962
2738,52.585976,22.962370
1327,55.458625,24.594256
2892,53.315285,23.132570
656,55.633615,24.538039
343,55.623008,25.323999
4627,54.692252,23.143408
629,53.597176,23.960757
262,55.381403,23.769202
2174,55.899005,25.089756
702,53.959620,23.425204
1099,51.756165,24.100288
4933,54.539627,24.238761
2709,54.489981,23.275148
3686,55.792899,24.092352
3130,53.346441,23.232484
106,55.338839,23.332899
4269,54.092964,22.837160
2545,54.901266,24.820464
1381,53.679784,23.470475
4584,53.277195,23.728405
4805,54.626813,22.885136
2126,53.002031,24.096545
3749,52.912452,23.807427
3935,52.868717,23.652154
3627,53.900128,23.122315
804,55.192767,23.673765
2009,55.666233,24.209635
3310,54.811454,23.798357
894,54.932108,23.564612
2306,55.420366,24.636321
4215,52.684836,23.917993
2672,52.611119,23.805173
2033,55.101813,24.786653
2678,52.397421,23.505996
1484,54.778288,23.668379
546,54.978176,23.641578
252,54.064347,23.824711
3961,54.153643,22.803607
3942,56.316262,25.414209
380,55.307567,24.894747
2469,52.318649,23.443278
967,55.349067,23.493254
2923,55.110400,22.765866
3190,53.743080,23.824915
2207,52.784517,23.423667
764,55.615724,24.153196
2885,53.359345,23.035127
2330,52.872329,23.335056
2476,52.588744,23.827036
1810,53.318099,23.228828
2660,55.092140,22.816536
2495,55.109297,24.431121
100,52.465581,24.069523
3824,55.149674,24.468546
3432,54.887895,24.360266
2750,52.389261,23.332440
3658,54.995830,23.659140
3292,53.230163,24.063433
4738,53.248580,23.971877
1781,54.631209,23.677534
2391,54.221193,23.593642
1320,54.237187,22.804972
2382,54.310939,23.966203
3272,55.040167,23.744235
1398,53.526144,23.047517
4706,54.145674,23.574291
4720,56.052284,25.870908
4552,55.189996,24.328900
4675,53.685630,24.020134
3038,54.245935,23.243607
4767,53.048575,23.406926
3444,52.911801,23.730576
2921,54.550616,22.754008
4071,53.291406,23.527688
3730,53.693492,22.872813
4395,53.433888,23.243662
4414,53.243914,24.066967
1434,55.420913,25.314178
1206,54.240804,23.221551
164,55.701763,24.599753
429,54.461725,24.171936
3283,52.995885,23.369283
2641,55.086882,24.043631
325,53.200990,23.750347
1640,54.929662,24.256162
4313,55.790117,25.578248
3790,51.724842,24.196160
2127,52.140287,23.880626
783,53.470587,23.298176
804,55.192767,23.673765
957,55.981658,25.086521
4147,53.431473,23.288047
1249,52.709768,23.975499
695,55.530737,23.801622
502,54.105869,23.926846
1230,55.086154,22.967374
4118,55.965133,25.331693
2144,53.929528,23.960747
594,54.891199,23.041293
4423,54.333021,23.161151
416,53.163926,23.920634
4421,54.786186,22.904652
1927,56.018036,25.769720
265,52.915964,23.794786
2348,52.855709,22.941837
3344,54.366278,23.892976
4614,53.648386,23.511919
3851,54.990918,23.812884
3656,55.372205,24.016728
563,54.376002,22.725242
3978,54.624002,23.798166
797,55.763286,25.586448
1290,52.603309,24.004396
2039,52.021809,23.957241
559,52.220033,23.717845
4926,55.288164,24.490311
4602,55.076258,24.311634
4550,54.665137,24.743461
740,53.930677,22.910072
2472,54.872251,23.313917
101,55.992917,25.335151
2465,52.524095,23.259167
1382,53.347194,23.371102
4773,55.062613,24.385628
3656,55.372205,24.016728
1387,53.484196,23.341817
1635,52.509618,22.998232
3275,54.333887,23.753493
2773,52.629897,23.557717
1748,55.246808,24.802879
1288,54.075973,23.725962
706,55.571251,25.460193
2541,55.170059,24.186806
1,53.823932,23.962957
4215,52.684836,23.917993
3727,52.320414,23.562134
4714,53.250171,23.667997
721,52.709836,23.344972
3065,54.624974,24.479063
3441,54.886652,23.500903
3607,53.926098,23.485801
2083,55.973808,25.377906
4956,54.827083,24.497870
3848,54.378066,23.628659
1287,53.822728,23.529423
2379,52.409842,23.983112
1473,53.459479,23.774688
2837,54.360758,23.085802
3871,54.883332,23.935300
739,55.067805,24.480536
2492,52.369945,23.377341
621,54.342628,24.033613
3737,52.072915,23.558159
2622,54.349892,22.779148
561,52.355661,23.923323
2863,55.412070,23.901317
3406,55.533866,24.674092
2944,52.337269,23.467763
3424,56.123375,24.988134
2397,56.064669,25.781841
1871,55.128283,24.417994
2353,55.079830,24.560278
3580,53.215776,22.953162
1743,54.567320,24.312649
3919,54.157776,23.422172
224,52.977655,22.918972
3509,53.995469,23.833215
4954,52.826883,22.923030
3905,52.243206,23.519273
4596,56.241337,25.348850
4232,55.158799,23.588420
1864,53.472670,23.944989
3465,52.739731,23.274659
3790,51.724842,24.196160
3864,54.009451,23.695884
4513,55.405511,23.999473
4226,53.112454,23.933108
3338,54.252054,23.624183
2428,54.209262,23.498226
88,53.170449,22.979789
588,54.488515,23.887987
2876,55.188039,24.067882
4045,55.405407,24.809446
2000,51.763689,23.962767
535,53.226933,23.939631
1552,54.415207,22.992902
4145,54.861733,24.707539
157,52.896354,23.553871
960,55.785224,24.956808
4754,55.532004,25.201915
3641,51.937990,23.808471
2943,53.544469,23.220869
3559,55.082660,24.991779
2243,55.811552,25.191257
2219,54.420065,23.189697
136,53.031652,23.210028
3363,53.252924,22.956286
4701,53.187045,23.840453
1029,52.350354,23.238770
2047,54.009578,23.818541
3450,53.250384,22.910582
4110,56.098163,24.924756
2151,54.940492,23.809196
2269,52.780145,23.916977
1633,53.453180,23.077393
2384,52.946269,23.620859
2355,54.578546,24.273191
2437,55.866693,25.289655
269,54.258823,23.645551
4185,54.358611,23.461393
1940,55.232588,23.233575
793,55.557109,25.024241
2683,52.909308,23.395171
4246,54.543362,23.016432
2088,55.418887,24.754396
1679,53.227626,23.347937
3378,52.610215,23.442891
4178,54.543064,23.332327
2308,56.342058,25.121256
4490,54.605478,22.769671
4987,53.435274,23.646327
1404,54.848073,24.574728
3843,54.817506,23.640445
3181,53.879926,23.782838
4186,52.811903,23.812111
3231,55.535765,23.774149
1865,54.852270,23.780827
826,54.654070,23.588128
300,52.990572,23.327678
4564,55.847060,25.217503
1418,55.205966,24.575699
2137,52.403300,23.803200
76,53.948995,23.301631
3834,53.220690,23.920029
2906,54.312956,23.267611
588,54.488515,23.887987
1588,54.939474,23.828851
13,52.730781,23.087579
1009,55.045550,22.979796
3007,55.143297,24.758296
132,55.355773,24.839783
371,52.437513,23.377462
3693,55.188179,23.484608
973,52.449558,24.029553
154,53.990871,22.827069
3027,55.033237,23.033457
2836,54.828773,24.572841
3421,53.160255,23.148286
959,54.295102,23.671787
3889,55.031541,23.423349
1812,55.802071,25.221003
123,55.731178,24.266129
234,53.744871,23.980629
2092,54.281792,23.747831
105,51.716678,24.044706
4027,54.094671,23.754580
1923,53.968615,23.324770
2049,54.785959,23.653007
4691,52.907469,24.005742
3809,54.398385,24.127956
3054,53.231573,23.503915
4856,53.448507,22.959139
1056,55.737709,24.475156
2236,56.167141,25.950136
1785,55.013245,23.405869
692,54.141360,23.360111
189,51.685085,24.007975
4921,55.209619,23.608903
260,54.792332,24.738569
4297,55.411384,23.808494
2717,52.448990,23.673960
2083,55.973808,25.377906
1788,55.938107,24.198771
2581,54.788867,24.135323
195,53.945255,23.196916
3464,54.832465,24.822560
2148,55.514887,24.916794
392,53.010292,23.812717
4858,55.152938,24.044330
4670,54.372749,23.509083
3394,54.689239,23.748911
1664,54.397788,22.972062
3159,54.816724,24.419181
1228,51.678969,24.215020
593,56.104724,25.061917
2253,55.227788,23.751942
927,56.302637,25.529647
1990,54.944012,23.230382
2127,52.140287,23.880626
3044,53.069961,23.877179
738,53.499519,24.035228
4401,54.041754,23.225308
3245,54.394323,23.938045
959,54.295102,23.671787
2300,55.340285,24.824457
3124,56.074361,25.789779
1118,54.733909,24.056257
4937,54.165909,23.737830
4548,55.686360,25.276126
1975,55.452552,24.896633
3190,53.743080,23.824915
672,53.296842,22.897478
755,51.963451,23.801720
3149,55.344419,25.075887
3393,55.739062,24.901992
4883,54.969562,24.580202
4418,54.913137,23.563209
341,53.261112,22.878911
4734,55.082765,24.647123
1658,54.020273,23.912122
2952,55.180139,24.528391
4671,53.419741,23.521592
3230,53.727833,23.941854
300,52.990572,23.327678
4215,52.684836,23.917993
385,55.723423,24.453351
2140,52.397816,23.833770
1131,56.059932,25.591813
2218,54.362421,23.790407
4633,53.886888,22.912610
4298,56.238756,25.056161
2653,55.048207,24.456862
3813,55.043620,22.924844
981,54.776546,23.438444
3389,54.693071,23.350889
3572,53.173190,23.760068
3305,54.871440,23.199607
142,54.928962,22.943802
3895,52.128226,23.701416
1597,53.695944,23.691598
443,54.245428,23.506226
91,52.704906,23.675538
847,54.096721,23.499167
2398,55.530161,25.270469
3239,54.477919,23.141567
4658,54.925595,23.519892
2095,52.611947,23.094292
567,54.631167,23.910464
3158,54.838740,23.451896
1849,54.898705,22.953560
3594,55.176416,24.800978
2851,54.953973,24.672754
257,53.963303,23.128538
4867,52.710735,23.117383
432,55.434300,24.266065
297,53.016150,23.984904
1625,54.863220,23.640651
1054,54.850933,24.531168
3255,54.725662,24.235689
626,53.919515,23.714710
4037,52.647202,24.068178
2145,55.252873,23.579185
295,54.975727,24.402055
4359,54.200989,23.919204
2959,53.480570,23.093883
154,53.990871,22.827069
490,54.757910,24.474833
3267,52.740020,24.063319
2020,54.688999,23.993055
1077,52.854515,23.838029
2591,55.538196,24.002625
4091,54.449906,24.043850
229,55.597802,24.416769
137,55.024671,23.267345
1586,55.835797,24.988909
1943,54.347350,23.975734
2270,55.538436,24.747145
3573,55.007363,23.456529
2993,54.958347,24.613791
3856,55.467822,24.010422
2435,54.636656,23.321454
544,53.186691,23.970866
3757,53.776182,22.939225
2353,55.079830,24.560278
2754,55.230152,23.135124
550,52.519014,23.533470
739,55.067805,24.480536
2602,54.959645,24.649246
3705,55.384935,24.692276
4238,53.239514,23.306340
3646,54.692481,24.259965
487,54.362255,23.187119
2533,52.327702,23.286932
3184,55.960794,25.012179
507,54.686177,23.466981
1247,55.240085,24.241932
3524,54.180655,23.971464
1276,54.098462,22.946559
1073,52.612241,24.000849
2784,55.671572,25.217132
2519,51.743059,24.182260
1494,55.195174,23.041693
739,55.067805,24.480536
2912,54.433992,23.073454
8,54.690555,24.536410
1637,55.280373,24.501869
4555,52.786666,23.522419
4087,55.736901,24.627256
1756,54.792026,24.503996
3034,56.057351,25.360649
332,55.843884,25.139709
4824,53.918608,24.037095
2036,56.263339,25.594900
2070,54.536472,23.759934
4252,54.424861,22.790507
118,52.661587,22.989924
3366,51.730375,24.187196
3973,53.177720,23.902680
3540,55.429370,23.905715
1795,53.271800,23.497258
4763,54.098442,23.000462
2238,54.791078,23.026067
3286,53.826095,23.931007
1260,56.013018,25.852552
525,52.243979,23.764970
2244,55.110152,23.690807
1402,55.288959,24.860064
3632,53.117407,23.175892
575,55.036488,24.524440
1511,52.125315,23.940213
3685,53.904058,23.277428
2823,54.731152,23.205520
513,55.060955,24.486837
2971,54.088427,23.894527
3310,54.811454,23.798357
1879,55.710868,24.730621
4694,54.853273,22.959502
3659,52.335928,23.501395
3294,54.884479,23.050277
2698,54.034279,23.209942
4924,54.502975,23.846487
1350,55.552871,24.180435
324,52.422883,23.647771
2364,52.746164,24.065911
3735,55.830928,25.255353
79,54.455420,23.258819
2626,54.060547,23.164683
2384,52.946269,23.620859
3442,55.119088,23.035408
2762,53.926554,24.046286
3655,55.720153,24.762562
593,56.104724,25.061917
3611,55.010610,22.890573
4834,54.868339,23.131869
4434,53.078168,23.275689
2110,55.568790,24.233485
42,54.431831,24.145826
3712,54.768767,24.294654
496,53.148970,23.964504
1175,56.136983,25.180128
3382,53.177035,23.215278
4439,55.011344,24.748616
3530,55.001954,24.707045
2876,55.188039,24.067882
372,55.066950,23.915089
674,54.221601,23.444922
1238,52.552104,23.822703
4997,54.851796,22.876732
4956,54.827083,24.497870
3102,54.252181,22.843883
4687,55.226492,23.482236
172,54.259934,23.458165
922,51.580133,24.135388
4164,52.591281,23.753957
1612,53.687741,23.268232
2663,56.245090,24.978367
4182,52.776501,23.277335
614,55.453121,24.075768
3859,52.476163,23.437772
1377,53.427705,22.985532
2489,55.565208,24.244222
1155,55.096597,22.704287
4800,55.514242,23.772509
200,53.682583,22.963053
3909,53.762295,23.542786
3374,52.941264,23.039352
4262,54.099148,22.829902
3689,54.849616,24.154531
3095,54.414494,24.191345
4617,55.712351,24.888324
3112,54.184037,22.975549
2647,52.530542,23.265090
763,52.660535,23.819140
3247,53.011890,24.112207
1996,55.123775,24.438578
